"Date","Open","High","Low","Close"
"18 Dec 2018","2966.35","3029.20","2959.05","3019.80"
"17 Dec 2018","2981.80","2999.95","2964.95","2982.30"
"14 Dec 2018","2965.60","2994.50","2953.75","2979.65"
"13 Dec 2018","2983.40","3021.85","2943.20","2971.00"
"12 Dec 2018","2907.40","2944.95","2896.35","2940.80"
"11 Dec 2018","2747.65","2898.30","2747.25","2880.80"
"10 Dec 2018","2772.85","2831.20","2769.65","2806.55"
"07 Dec 2018","2839.70","2843.70","2786.50","2824.70"
"06 Dec 2018","2858.65","2867.65","2820.45","2825.95"
"05 Dec 2018","2899.30","2908.35","2851.25","2879.65"
"04 Dec 2018","2953.05","2955.45","2899.65","2904.80"
"03 Dec 2018","2934.60","2957.10","2905.80","2944.15"
"30 Nov 2018","2953.25","2970.15","2900.60","2915.20"
"29 Nov 2018","2957.95","2959.05","2914.20","2931.45"
"28 Nov 2018","2976.75","2999.05","2902.10","2915.15"
"27 Nov 2018","2930.85","2983.55","2926.00","2973.65"
"26 Nov 2018","2934.75","2950.50","2883.35","2943.85"
"22 Nov 2018","2958.75","2966.25","2911.25","2919.85"
"21 Nov 2018","2926.00","2987.35","2921.25","2964.20"
"20 Nov 2018","2951.15","2984.45","2913.55","2923.60"
"19 Nov 2018","3031.45","3031.45","2964.45","2979.80"
"16 Nov 2018","2949.15","3013.65","2911.35","3002.30"
"15 Nov 2018","2925.30","2959.75","2894.80","2942.65"
"14 Nov 2018","2887.90","2964.95","2869.95","2923.85"
"13 Nov 2018","2847.95","2879.10","2818.30","2865.45"
"12 Nov 2018","2934.25","2934.25","2857.35","2867.70"
"09 Nov 2018","2949.80","2973.25","2915.80","2928.45"
"07 Nov 2018","2966.35","2966.35","2940.65","2946.20"
"06 Nov 2018","3023.20","3041.95","2918.05","2941.25"
"05 Nov 2018","2930.05","3049.80","2902.05","3008.25"
"02 Nov 2018","2963.80","3010.70","2902.85","2923.15"
"01 Nov 2018","2931.10","2976.25","2885.95","2940.95"
"31 Oct 2018","2876.30","2926.70","2802.40","2915.85"
"30 Oct 2018","2776.45","2910.90","2764.20","2846.95"
"29 Oct 2018","2591.45","2785.85","2576.05","2778.40"
"26 Oct 2018","2605.40","2616.30","2564.50","2572.85"
"25 Oct 2018","2620.10","2629.85","2569.45","2582.25"
"24 Oct 2018","2672.75","2685.60","2603.10","2636.90"
"23 Oct 2018","2647.60","2662.10","2618.35","2628.85"
"22 Oct 2018","2731.65","2732.55","2663.60","2670.70"
"19 Oct 2018","2669.80","2713.80","2654.10","2685.95"
"17 Oct 2018","2819.40","2828.35","2674.70","2685.40"
"16 Oct 2018","2721.10","2785.55","2711.35","2780.30"
"15 Oct 2018","2710.85","2725.45","2681.30","2706.55"
"12 Oct 2018","2715.55","2733.60","2686.70","2704.10"
"11 Oct 2018","2709.50","2742.80","2658.30","2673.85"
"10 Oct 2018","2660.15","2835.40","2658.30","2819.20"
"09 Oct 2018","2726.40","2727.60","2640.90","2670.15"
"08 Oct 2018","2667.25","2726.55","2640.85","2703.50"
"05 Oct 2018","2776.15","2777.20","2634.30","2656.00"
"04 Oct 2018","2743.45","2792.75","2721.70","2777.80"
"03 Oct 2018","2790.10","2862.10","2768.50","2785.70"
"01 Oct 2018","2700.30","2812.50","2678.30","2798.60"
"28 Sep 2018","2738.05","2787.55","2674.30","2700.45"
"27 Sep 2018","2754.70","2778.45","2710.20","2724.05"
"26 Sep 2018","2835.00","2835.00","2739.30","2749.20"
"25 Sep 2018","2752.75","2819.50","2713.70","2801.75"
"24 Sep 2018","2857.30","2859.80","2742.70","2757.10"
"21 Sep 2018","2908.50","2949.20","2659.30","2834.15"
"19 Sep 2018","2903.25","2970.80","2862.00","2881.40"
"18 Sep 2018","3025.05","3049.60","2876.85","2890.00"
"17 Sep 2018","3073.05","3074.20","3032.40","3056.10"
"14 Sep 2018","3091.50","3104.90","3077.95","3096.20"
"12 Sep 2018","3046.35","3059.20","2990.55","3041.65"
"11 Sep 2018","3092.95","3128.30","3025.30","3034.15"
"10 Sep 2018","3121.75","3148.35","3061.05","3068.15"
"07 Sep 2018","3161.05","3161.05","3107.45","3135.95"
"06 Sep 2018","3178.75","3194.45","3145.20","3162.70"
"05 Sep 2018","3166.95","3190.45","3093.35","3159.95"
"04 Sep 2018","3286.20","3292.95","3156.35","3167.05"
"03 Sep 2018","3342.85","3356.00","3269.15","3283.55"
"31 Aug 2018","3284.40","3324.95","3245.05","3315.50"
"30 Aug 2018","3282.40","3308.90","3248.30","3295.20"
"29 Aug 2018","3249.40","3310.85","3239.90","3285.95"
