"Date","Open","High","Low","Close"
"10 Oct 2018","10247.80","10603.10","10242.10","10563.60"
"09 Oct 2018","10211.80","10323.30","10160.45","10212.45"
"08 Oct 2018","10192.75","10265.05","10029.20","10175.95"
"05 Oct 2018","10442.75","10510.15","10129.40","10216.90"
"04 Oct 2018","10454.25","10517.80","10350.15","10481.65"
"03 Oct 2018","10676.10","10740.35","10566.20","10589.40"
"01 Oct 2018","10550.75","10730.90","10448.45","10706.55"
"28 Sep 2018","10573.80","10676.30","10486.70","10577.10"
"27 Sep 2018","10717.65","10721.80","10510.30","10524.95"
"26 Sep 2018","10760.10","10782.20","10650.40","10703.60"
"25 Sep 2018","10476.30","10708.05","10355.70","10684.30"
"24 Sep 2018","10882.25","10883.05","10448.55","10485.15"
"21 Sep 2018","11043.05","11187.75","10451.40","10858.45"
"19 Sep 2018","11103.80","11112.15","10957.20","10973.05"
"18 Sep 2018","11214.35","11249.90","11050.45","11065.85"
"17 Sep 2018","11349.65","11349.65","11207.65","11223.50"
"14 Sep 2018","11300.95","11427.95","11290.50","11414.70"
"12 Sep 2018","11228.00","11235.70","11089.90","11208.45"
"11 Sep 2018","11374.90","11376.90","11174.25","11186.30"
"10 Sep 2018","11466.30","11471.35","11321.30","11340.30"
"07 Sep 2018","11509.70","11523.00","11426.10","11502.10"
"06 Sep 2018","11494.45","11531.40","11398.25","11501.80"
"05 Sep 2018","11508.50","11553.55","11365.75","11459.65"
"04 Sep 2018","11631.70","11651.45","11501.10","11521.60"
"03 Sep 2018","11785.05","11785.60","11616.95","11631.30"
"31 Aug 2018","11747.00","11784.15","11671.10","11719.05"
"30 Aug 2018","11803.85","11805.00","11703.80","11743.35"
"29 Aug 2018","11787.15","11845.30","11780.15","11807.45"
"28 Aug 2018","11779.55","11806.35","11729.65","11796.95"
"27 Aug 2018","11647.25","11758.05","11636.20","11741.20"
"24 Aug 2018","11600.90","11669.30","11575.90","11592.15"
"23 Aug 2018","11772.00","11775.70","11614.95","11625.45"
"21 Aug 2018","11709.15","11718.25","11662.05","11706.25"
"20 Aug 2018","11649.95","11724.65","11649.95","11708.85"
"17 Aug 2018","11593.80","11649.00","11582.60","11621.65"
"16 Aug 2018","11606.70","11644.60","11522.00","11536.45"
"14 Aug 2018","11637.00","11700.45","11635.45","11669.85"
"13 Aug 2018","11646.05","11659.90","11583.25","11602.70"
"10 Aug 2018","11849.15","11853.40","11740.75","11768.75"
"09 Aug 2018","11810.50","11855.20","11781.20","11838.10"
"08 Aug 2018","11717.35","11783.35","11671.30","11770.25"
"07 Aug 2018","11726.70","11729.30","11669.60","11702.40"
"06 Aug 2018","11684.55","11734.75","11670.75","11699.05"
"03 Aug 2018","11521.50","11649.40","11514.60","11636.00"
"02 Aug 2018","11546.05","11552.55","11448.15","11459.30"
"01 Aug 2018","11642.35","11683.55","11545.30","11590.25"
