"Date","Open","High","Low","Close"
"14 Aug 2019","28771.65","29021.75","28620.75","28839.60"
"13 Aug 2019","29285.55","29292.30","28643.80","28728.50"
"09 Aug 2019","29219.85","29365.10","29123.65","29302.20"
"08 Aug 2019","28914.90","29165.90","28834.90","29131.80"
"07 Aug 2019","28861.35","29055.80","28771.40","28814.55"
"06 Aug 2019","28687.70","29045.10","28671.75","28847.35"
"05 Aug 2019","28832.05","28882.60","28489.15","28777.55"
"02 Aug 2019","28846.80","29066.70","28623.85","28930.75"
"01 Aug 2019","29011.65","29120.10","28767.75","28925.35"
"31 Jul 2019","28828.3","29157.25","28514.3","29065.95"
"30 Jul 2019","28981.20","29051.55","28817.85","28864.60"
"29 Jul 2019","29126.60","29248.70","28881.40","28974.95"
"26 Jul 2019","28970.55","29172.05","28875.45","29142.30"
"25 Jul 2019","29012.40","29225.25","28931.15","28983.55"
"24 Jul 2019","28970.60","29105.05","28719.65","28992.50"
"23 Jul 2019","28783.00","29043.00","28625.10","28990.90"
"22 Jul 2019","29039.05","29054.75","28580.60","28714.95"
"19 Jul 2019","29665.25","29685.95","28936.90","29027.55"
"18 Jul 2019","29620.50","29674.25","29506.75","29553.90"
"17 Jul 2019","29367.95","29631.70","29285.70","29614.25"
"16 Jul 2019","29101.00","29420.50","29078.10","29366.60"
"15 Jul 2019","29288.95","29329.00","29023.85","29079.90"
"12 Jul 2019","29269.05","29406.70","29157.00","29252.00"
"11 Jul 2019","29201.20","29370.55","29166.20","29293.65"
"10 Jul 2019","29322.25","29495.80","29056.55","29154.05"
"09 Jul 2019","29539.90","29550.55","29259.40","29321.30"
"08 Jul 2019","29931.80","29999.95","29541.80","29594.65"
"05 Jul 2019","29940.20","30151.30","29570.25","29973.25"
"04 Jul 2019","29830.45","29924.75","29754.15","29889.45"
"03 Jul 2019","29776.35","29850.35","29609.35","29812.65"
"02 Jul 2019","29663.35","29750.90","29568.75","29710.95"
"01 Jul 2019","29630.10","29728.80","29579.40","29600.40"
"28 Jun 2019","29544.20","29575.25","29446.65","29546.05"
"27 Jun 2019","29591.25","29668.80","29429.95","29486.80"
"26 Jun 2019","29508.05","29634.50","29440.85","29524.10"
"25 Jun 2019","29424.85","29618.60","29285.65","29552.60"
"24 Jun 2019","29440.70","29625.50","29406.85","29464.20"
"21 Jun 2019","29642.80","29665.70","29388.50","29423.85"
"20 Jun 2019","29467.15","29702.85","29357.10","29651.45"
"19 Jun 2019","29657.50","29789.80","29473.35","29585.40"
"18 Jun 2019","29706.30","29733.55","29409.85","29580.75"
"17 Jun 2019","30019.40","30020.55","29657.25","29703.90"
"14 Jun 2019","30313.95","30356.00","29897.50","29966.10"
"13 Jun 2019","30351.50","30389.70","30162.60","30354.55"
"12 Jun 2019","30351.00","30433.00","30156.90","30379.25"
"11 Jun 2019","30459.55","30466.90","30267.30","30311.30"
"10 Jun 2019","30161.40","30437.25","30117.60","30360.90"
"07 Jun 2019","30098.10","30110.90","29793.60","29971.45"
"06 Jun 2019","30313.10","30375.00","30010.10","30057.40"
"04 Jun 2019","30254.10","30339.95","30150.75","30197.95"
"03 Jun 2019","30019.95","30313.35","29956.30","30278.75"
"31 May 2019","30060.95","30316.75","29756.40","29850.40"
"30 May 2019","30055.70","30124.80","29974.90","30002.40"
"29 May 2019","30073.60","30207.75","29960.80","30014.20"
"28 May 2019","30194.45","30223.55","29997.10","30068.95"
"27 May 2019","29994.05","30129.30","29948.90","30105.40"
"24 May 2019","29889.80","30038.30","29606.85","29965.40"
"23 May 2019","30609.65","30664.00","29630.80","29723.80"
"22 May 2019","30459.65","30459.65","30064.25","30247.65"
"21 May 2019","30557.65","30824.95","30491.30","30537.90"
"20 May 2019","30447.05","30592.85","30055.50","30547.65"
"17 May 2019","29251.70","30002.45","29250.90","29962.15"
"16 May 2019","29258.80","29344.20","29032.10","29228.70"
"15 May 2019","29361.00","29368.75","29118.55","29185.10"
"14 May 2019","29105.30","29406.65","28996.20","29235.10"
"13 May 2019","29295.95","29658.55","28988.55","29061.00"
"10 May 2019","29505.30","29533.30","29257.20","29359.05"
"09 May 2019","29296.05","29550.60","29217.05","29474.80"
"08 May 2019","29480.70","29587.45","29310.40","29395.70"
"07 May 2019","29742.45","29910.75","29521.00","29557.05"
"06 May 2019","29677.05","29677.05","29371.10","29575.85"
"03 May 2019","30026.00","30063.40","29688.15","29750.55"
"02 May 2019","30349.50","30442.60","30030.25","30091.25"
"30 Apr 2019","30442.45","30628.75","30255.10","30336.90"
"26 Apr 2019","30446.10","30511.35","30298.35","30440.75"
"25 Apr 2019","30686.95","30786.15","30312.20","30371.30"
"24 Apr 2019","30493.45","30678.75","30247.75","30631.25"
"23 Apr 2019","30459.80","30565.15","30407.60","30495.05"
"22 Apr 2019","30539.65","30562.80","30365.10","30418.10"
"18 Apr 2019","30785.65","30811.35","30532.45","30558.95"
"16 Apr 2019","30643.20","30828.10","30578.75","30742.60"
"15 Apr 2019","30670.35","30751.70","30455.00","30547.40"
"12 Apr 2019","30205.40","30582.25","30193.50","30533.70"
"11 Apr 2019","30034.00","30203.50","29998.30","30151.15"
"10 Apr 2019","30052.30","30133.65","29948.85","29994.95"
"09 Apr 2019","29834.00","30038.40","29787.30","30019.25"
"08 Apr 2019","29934.65","29986.15","29731.25","29804.45"
"05 Apr 2019","30057.60","30100.00","29801.10","29869.15"
"04 Apr 2019","29980.60","30078.35","29907.35","29998.70"
"03 Apr 2019","30140.00","30177.95","29929.60","29969.00"
